,date,tweet,tweet_cleaned
552,2023-09-20,"Gracias por la respuesta, pude habilitar mi app","['thanks', 'for', 'the', 'answer', 'i', 'could', 'enable', 'my', 'app', 'thanks for', 'for the', 'the answer', 'answer i', 'i could', 'could enable', 'enable my', 'my app']"
553,2023-09-22,"A mi nunca me ha fallado, al contrario es de las más estables.","['it', 'never', 'failed', 'on', 'the', 'contrary', 'it', 'is', 'one', 'of', 'the', 'most', 'stable', 'it never', 'never failed', 'failed on', 'on the', 'the contrary', 'contrary it', 'it is', 'is one', 'one of', 'of the', 'the most', 'most stable']"
554,2023-09-23,"Gracias, no debería ser información privada, es para que ustedes mejoren. Saludos.","['thank', 'you', 'it', 'should', 'not', 'be', 'private', 'information', 'it', 'is', 'for', 'you', 'to', 'thank you', 'you it', 'it should', 'should not', 'not be', 'be private', 'private information', 'information it', 'it is', 'is for', 'for you', 'you to']"
555,2023-09-24,cómo puedo pedir otra tarjeta sin perder mis datos anteriores. Gracias,"['how', 'can', 'i', 'ask', 'for', 'another', 'card', 'without', 'losing', 'my', 'previous', 'you', 'how can', 'can i', 'i ask', 'ask for', 'for another', 'another card', 'card without', 'without losing', 'losing my', 'my previous', 'previous you']"
556,2023-09-26,Siempre estoy recomendando y llevo 2 meses sin tarjeta 🤡 ¿regresar a Banamex será la solución?,"['i', 'am', 'always', 'recommending', 'and', 'i', 'have', 'been', 'without', 'card', 'return', 'to', 'banamex', 'will', 'be', 'the', 'solution', 'i am', 'am always', 'always recommending', 'recommending and', 'and i', 'i have', 'have been', 'been without', 'without card', 'card return', 'return to', 'to banamex', 'banamex will', 'will be', 'be the', 'the solution']"
557,2023-09-26,"Hola, solo para agradecer públicamente la atención recibida en su momento, y mencionar que ya recibí todos los productos solicitado de su tienda de Hey Shop. Muchas gracias.","['hello', 'just', 'to', 'publicly', 'thank', 'the', 'attention', 'received', 'at', 'the', 'time', 'and', 'mention', 'that', 'i', 'already', 'received', 'all', 'the', 'requested', 'product', 'from', 'your', 'hey', 'shop', 'you', 'so', 'much', 'hello just', 'just to', 'to publicly', 'publicly thank', 'thank the', 'the attention', 'attention received', 'received at', 'at the', 'the time', 'time and', 'and mention', 'mention that', 'that i', 'i already', 'already received', 'received all', 'all the', 'the requested', 'requested product', 'product from', 'from your', 'your hey', 'hey shop', 'shop you', 'you so', 'so much']"
558,2023-09-26,Ya lo envie,"['i', 'already', 'sent', 'it', 'i already', 'already sent', 'sent it']"
559,2023-09-27,"Muchas gracias, los amo. 😭🫶🏽","['thank', 'you', 'very', 'much', 'i', 'love', 'thank you', 'you very', 'very much', 'much i', 'i love']"
560,2023-09-28,"increíble que a estas alturas tengas que ir a activar tu netkey “móvil” a una sucursal cuando cambias de teléfono. Tienen mucho que aprender de que sin comprometer tu seguridad, lo hacen simple y rápido desde la misma app.","['incredible', 'that', 'at', 'this', 'point', 'you', 'have', 'to', 'go', 'to', 'activate', 'your', 'mobile', 'netkey', 'to', 'branch', 'when', 'you', 'change', 'your', 'have', 'much', 'to', 'learn', 'that', 'without', 'compromising', 'your', 'safety', 'they', 'make', 'it', 'simple', 'and', 'fast', 'from', 'the', 'same', 'app', 'incredible that', 'that at', 'at this', 'this point', 'point you', 'you have', 'have to', 'to go', 'go to', 'to activate', 'activate your', 'your mobile', 'mobile netkey', 'netkey to', 'to branch', 'branch when', 'when you', 'you change', 'change your', 'your have', 'have much', 'much to', 'to learn', 'learn that', 'that without', 'without compromising', 'compromising your', 'your safety', 'safety they', 'they make', 'make it', 'it simple', 'simple and', 'and fast', 'fast from', 'from the', 'the same', 'same app']"
561,2023-09-30,Yo sigo pensando que es un gran producto,"['i', 'still', 'think', 'that', 'it', 'is', 'great', 'product', 'i still', 'still think', 'think that', 'that it', 'it is', 'is great', 'great product']"
562,2023-10-02,Gracias,['gracias']
563,2023-10-03,Yo también quiero 🫣,"['i', 'also', 'want', 'i also', 'also want']"
564,2023-10-03,"Gracias, les acabo de escribir.","['thank', 'you', 'i', 'just', 'wrote', 'thank you', 'you i', 'i just', 'just wrote']"
565,2023-10-05,"Tengo la de que es de banco Azteca y si esta muy bien, la de también esta padre y la de esas manejo","['i', 'have', 'the', 'one', 'from', 'banco', 'azteca', 'and', 'if', 'it', 'is', 'very', 'good', 'that', 'of', 'also', 'this', 'father', 'and', 'that', 'of', 'those', 'management', 'i have', 'have the', 'the one', 'one from', 'from banco', 'banco azteca', 'azteca and', 'and if', 'if it', 'it is', 'is very', 'very good', 'good that', 'that of', 'of also', 'also this', 'this father', 'father and', 'and that', 'that of', 'of those', 'those management']"
566,2023-10-06,"En hora buena Jorge, tú eres una persona muy reconocida en el gremio mielero y tu reputación vale.","['in', 'good', 'jorge', 'you', 'are', 'very', 'recognized', 'person', 'in', 'the', 'honey', 'guild', 'and', 'your', 'reputation', 'is', 'worth', 'in good', 'good jorge', 'jorge you', 'you are', 'are very', 'very recognized', 'recognized person', 'person in', 'in the', 'the honey', 'honey guild', 'guild and', 'and your', 'your reputation', 'reputation is', 'is worth']"
567,2023-10-11,👀 Órale qué cool. ofrece información sobre finanzas personales dentro de la aplicación. 🤩 Habrá que darle una opounidad al podcast,"['orale', 'what', 'offer', 'information', 'about', 'personal', 'finance', 'within', 'the', 'we', 'will', 'have', 'to', 'give', 'the', 'podcast', 'an', 'opounity', 'orale what', 'what offer', 'offer information', 'information about', 'about personal', 'personal finance', 'finance within', 'within the', 'the we', 'we will', 'will have', 'have to', 'to give', 'give the', 'the podcast', 'podcast an', 'an opounity']"
568,2023-10-12,"Ganeee! Si quieres ser pae de esta fiebre Hey, te puedo referir. Gracias","['ganeee', 'if', 'you', 'want', 'to', 'be', 'pae', 'of', 'this', 'hey', 'fever', 'i', 'can', 'refer', 'to', 'you', 'ganeee if', 'if you', 'you want', 'want to', 'to be', 'be pae', 'pae of', 'of this', 'this hey', 'hey fever', 'fever i', 'i can', 'can refer', 'refer to', 'to you']"
569,2023-10-13,"Gracias, volví a llamar y fue rapido","['thanks', 'i', 'called', 'again', 'and', 'it', 'wa', 'fast', 'thanks i', 'i called', 'called again', 'again and', 'and it', 'it wa', 'wa fast']"
570,2023-10-13,😮‍💨 5 estrellas al sopoe de ya se saben el dúo dinámico ☺️☺️,"['star', 'to', 'the', 'sopoe', 'already', 'know', 'the', 'dynamic', 'duo', 'star to', 'to the', 'the sopoe', 'sopoe already', 'already know', 'know the', 'the dynamic', 'dynamic duo']"
571,2023-10-14,Quedo en espera. Gracias,"['i', 'am', 'you', 'i am', 'am you']"
572,2023-10-14,Felicidades a todos los que hicieron esto posible,"['congratulation', 'to', 'all', 'who', 'did', 'this', 'possible', 'congratulation to', 'to all', 'all who', 'who did', 'did this', 'this possible']"
573,2023-10-16,Muchas gracias,"['thank', 'you', 'so', 'much', 'thank you', 'you so', 'so much']"
574,2023-10-17,"Procedo, gracias por el apoyo","['prodedo', 'thanks', 'for', 'the', 'support', 'prodedo thanks', 'thanks for', 'for the', 'the support']"
575,2023-10-18,Recibí ayuda de fredhack88 en Telegram. Me ayudó a recuperar mi cuenta y habilitar la autenticación de dos factores en la cuenta. Estoy realmente impresionado. También te ayudará con tus problemas de piratería.,"['i', 'received', 'help', 'from', 'on', 'helped', 'to', 'recover', 'my', 'account', 'and', 'enable', 'the', 'authentication', 'of', 'two', 'factor', 'in', 'the', 'am', 'really', 'will', 'also', 'help', 'you', 'with', 'your', 'piracy', 'problem', 'i received', 'received help', 'help from', 'from on', 'on helped', 'helped to', 'to recover', 'recover my', 'my account', 'account and', 'and enable', 'enable the', 'the authentication', 'authentication of', 'of two', 'two factor', 'factor in', 'in the', 'the am', 'am really', 'really will', 'will also', 'also help', 'help you', 'you with', 'with your', 'your piracy', 'piracy problem']"
576,2023-10-19,"Gracias ya los conocí, los use, y hoy los dejo, definitivamente no son lo mio, pero si los recomiendo! 👍 Bancos f…","['thank', 'you', 'i', 'already', 'met', 'them', 'i', 'used', 'them', 'and', 'today', 'i', 'leave', 'them', 'they', 'are', 'not', 'my', 'thing', 'but', 'i', 'do', 'recommend', 'bank', 'f', 'thank you', 'you i', 'i already', 'already met', 'met them', 'them i', 'i used', 'used them', 'them and', 'and today', 'today i', 'i leave', 'leave them', 'them they', 'they are', 'are not', 'not my', 'my thing', 'thing but', 'but i', 'i do', 'do recommend', 'recommend bank', 'bank f']"
577,2023-10-20,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","['we', 'are', 'going', 'to', 'surprise', 'you', 'for', 'all', 'our', 'fan', 'we', 'want', 'to', 'give', 'you', 'more', 'we', 'are', 'about', 'to', 'raise', 'your', 'experience', 'to', 'we are', 'are going', 'going to', 'to surprise', 'surprise you', 'you for', 'for all', 'all our', 'our fan', 'fan we', 'we want', 'want to', 'to give', 'give you', 'you more', 'more we', 'we are', 'are about', 'about to', 'to raise', 'raise your', 'your experience', 'experience to']"
578,2023-10-21,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","['we', 'are', 'going', 'to', 'surprise', 'you', 'for', 'all', 'our', 'fan', 'we', 'want', 'to', 'give', 'you', 'more', 'we', 'are', 'about', 'to', 'raise', 'your', 'experience', 'to', 'we are', 'are going', 'going to', 'to surprise', 'surprise you', 'you for', 'for all', 'all our', 'our fan', 'fan we', 'we want', 'want to', 'to give', 'give you', 'you more', 'more we', 'we are', 'are about', 'about to', 'to raise', 'raise your', 'your experience', 'experience to']"
579,2023-10-21,11% la inversión y con eso!,"['the', 'investment', 'and', 'with', 'that', 'the investment', 'investment and', 'and with', 'with that']"
580,2023-10-22,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","['we', 'are', 'going', 'to', 'surprise', 'you', 'for', 'all', 'our', 'fan', 'we', 'want', 'to', 'give', 'you', 'more', 'we', 'are', 'about', 'to', 'raise', 'your', 'experience', 'to', 'we are', 'are going', 'going to', 'to surprise', 'surprise you', 'you for', 'for all', 'all our', 'our fan', 'fan we', 'we want', 'want to', 'to give', 'give you', 'you more', 'more we', 'we are', 'are about', 'about to', 'to raise', 'raise your', 'your experience', 'experience to']"
581,2023-10-23,Se va a poner bueno con heybanco,"['it', 'is', 'going', 'to', 'get', 'good', 'with', 'heybanco', 'it is', 'is going', 'going to', 'to get', 'get good', 'good with', 'with heybanco']"
582,2023-10-23,"Estamos igual, también me sorprendí","['we', 'are', 'the', 'same', 'i', 'wa', 'also', 'surprised', 'we are', 'are the', 'the same', 'same i', 'i wa', 'wa also', 'also surprised']"
583,2023-10-23,Yo también!,['too']
584,2023-10-24,Nos deberían sorprender con app funcional. Todos los dias hay que estar borrando e instalando. Dura un acceso útil.,"['they', 'should', 'surprise', 'u', 'with', 'functional', 'day', 'you', 'have', 'to', 'be', 'erasing', 'and', 'last', 'useful', 'access', 'they should', 'should surprise', 'surprise u', 'u with', 'with functional', 'functional day', 'day you', 'you have', 'have to', 'to be', 'be erasing', 'erasing and', 'and last', 'last useful', 'useful access']"
585,2023-10-24,Listo enviado,"['ready', 'sent', 'ready sent']"
586,2023-10-24,"¡Te vamos a sorprender! ⭐️ Para todos nuestros fans, ¡les queremos dar más! Estamos a punto de elevar su experiencia a un ni…","['we', 'are', 'going', 'to', 'surprise', 'you', 'for', 'all', 'our', 'fan', 'we', 'want', 'to', 'give', 'you', 'more', 'we', 'are', 'about', 'to', 'raise', 'your', 'experience', 'to', 'we are', 'are going', 'going to', 'to surprise', 'surprise you', 'you for', 'for all', 'all our', 'our fan', 'fan we', 'we want', 'want to', 'to give', 'give you', 'you more', 'more we', 'we are', 'are about', 'about to', 'to raise', 'raise your', 'your experience', 'experience to']"
587,2023-10-25,"Muy buena , esta vez hey se equivocó, decía ser diferente a los bancos normales e incluso puede que apair…","['very', 'good', 'this', 'time', 'hey', 'wa', 'wrong', 'said', 'to', 'be', 'different', 'from', 'normal', 'bank', 'and', 'may', 'even', 'appear', 'very good', 'good this', 'this time', 'time hey', 'hey wa', 'wa wrong', 'wrong said', 'said to', 'to be', 'be different', 'different from', 'from normal', 'normal bank', 'bank and', 'and may', 'may even', 'even appear']"
588,2023-10-25,Fuiste bueno por un tiempo. Ahora mi tarjeta se irá al cajón. Hasta nunca 👋🫶,"['you', 'were', 'good', 'for', 'my', 'card', 'will', 'go', 'to', 'the', 'ever', 'you were', 'were good', 'good for', 'for my', 'my card', 'card will', 'will go', 'go to', 'to the', 'the ever']"
589,2023-10-25,es muy buena opción.,"['it', 'is', 'very', 'good', 'option', 'it is', 'is very', 'very good', 'good option']"
590,2023-10-25,"Bueno, toda historia tiene un final. Adiós","['well', 'every', 'story', 'an', 'well every', 'every story', 'story an']"
591,2023-10-25,"La tarjeta plata trae buen cashback, deberías darle una revisada","['the', 'silver', 'card', 'brings', 'good', 'cashback', 'you', 'should', 'give', 'it', 'review', 'the silver', 'silver card', 'card brings', 'brings good', 'good cashback', 'cashback you', 'you should', 'should give', 'give it', 'it review']"
592,2023-10-26,"¿SPA para los Hospitality? Bueno, siempre se agradece un masajito para aguantar los 3 días de festival ¡Checa los beneficios de cada abono! 🎟️🦁🔥 Mañana prevents exclusiva por TecatePalNoe 💖","['spa', 'for', 'hospitality', 'well', 'massenger', 'is', 'always', 'appreciated', 'to', 'endure', 'the', 'day', 'of', 'the', 'festival', 'czech', 'the', 'benefit', 'of', 'each', 'fertilizer', 'tomorrow', 'prevents', 'exclusively', 'by', 'tecatepalnoe', 'spa for', 'for hospitality', 'hospitality well', 'well massenger', 'massenger is', 'is always', 'always appreciated', 'appreciated to', 'to endure', 'endure the', 'the day', 'day of', 'of the', 'the festival', 'festival czech', 'czech the', 'the benefit', 'benefit of', 'of each', 'each fertilizer', 'fertilizer tomorrow', 'tomorrow prevents', 'prevents exclusively', 'exclusively by', 'by tecatepalnoe']"
593,2023-10-26,Gracias! Les envíe otra duda.,"['thank', 'you', 'send', 'you', 'another', 'doubt', 'thank you', 'you send', 'send you', 'you another', 'another doubt']"
594,2023-10-26,"Ok, estaré al pendiente, gracias","['ok', 'i', 'be', 'on', 'the', 'lookout', 'thank', 'you', 'ok i', 'i be', 'be on', 'on the', 'the lookout', 'lookout thank', 'thank you']"
595,2023-10-27,"Gracias por mis ultimas recompensas, adios vaquero, fue bueno mientras duró","['thank', 'you', 'for', 'my', 'last', 'reward', 'goodbye', 'vaquero', 'it', 'wa', 'good', 'while', 'it', 'lasted', 'thank you', 'you for', 'for my', 'my last', 'last reward', 'reward goodbye', 'goodbye vaquero', 'vaquero it', 'it wa', 'wa good', 'good while', 'while it', 'it lasted']"
